city,year,yield,station_id,MESS_DATUM,QN_3,FX,FM,QN_4,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040703,10.0,14.4,6.4,10,2.7,6.0,5.8,0.0,6.4,12.2,997.7,14.0,77.0,18.9,11.2,9.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040704,10.0,15.2,6.2,10,0.0,6.0,9.3,0.0,5.8,11.5,1000.1,16.4,64.0,21.8,11.0,9.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040705,10.0,15.1,3.4,10,0.4,6.0,8.2,0.0,4.9,13.6,1000.1,15.8,76.0,21.2,10.9,7.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040706,10.0,10.6,2.8,10,0.0,6.0,9.6,0.0,4.4,11.2,1005.3,15.1,68.0,20.7,10.1,7.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040707,10.0,11.1,3.7,10,0.0,6.0,11.3,0.0,4.9,11.3,1002.7,17.6,58.0,23.7,9.1,6.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040708,10.0,11.4,3.6,10,5.5,6.0,3.3,0.0,6.5,17.0,995.4,18.0,82.0,23.0,14.6,12.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040709,10.0,16.5,7.5,10,0.0,6.0,7.6,0.0,6.0,14.1,993.8,18.1,69.0,22.2,14.2,13.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040710,10.0,13.6,7.0,10,0.8,6.0,6.4,0.0,5.8,12.2,996.7,15.0,72.0,19.9,10.7,9.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040711,10.0,12.7,6.1,10,0.1,6.0,10.8,0.0,5.1,10.9,993.7,14.9,66.0,20.0,9.1,7.1
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040712,10.0,11.9,5.9,10,4.5,6.0,0.1,0.0,7.2,13.1,992.0,13.5,84.0,15.6,11.9,11.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040713,10.0,10.7,5.1,10,0.3,6.0,0.1,0.0,7.3,12.5,996.9,13.1,83.0,16.3,11.2,10.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040714,10.0,11.3,5.0,10,0.8,6.0,4.4,0.0,6.9,11.9,1000.5,14.9,72.0,20.0,9.4,7.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040715,10.0,8.4,4.4,10,0.0,6.0,1.8,0.0,7.0,15.2,998.2,17.5,77.0,21.6,14.0,13.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040716,10.0,12.6,4.6,10,0.0,6.0,3.7,0.0,5.8,17.2,999.2,19.0,79.0,24.2,15.2,11.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040717,10.0,11.0,3.2,10,0.0,6.0,11.3,0.0,3.9,16.9,1000.5,21.6,68.0,28.7,14.2,11.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040718,10.0,21.7,3.7,10,11.1,6.0,11.1,0.0,5.4,18.5,1000.0,22.1,72.0,28.9,16.8,14.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040719,10.0,8.1,3.3,10,4.2,6.0,5.6,0.0,6.4,18.4,1002.0,20.0,79.0,24.4,16.2,14.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040720,10.0,22.9,4.2,10,19.9,6.0,7.8,0.0,5.2,18.7,999.3,20.7,78.0,29.4,14.7,13.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040721,10.0,10.4,4.0,10,0.0,6.0,13.2,0.0,3.4,18.0,1000.3,21.7,72.0,27.3,16.6,14.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040722,10.0,16.0,3.0,10,30.4,6.0,3.0,0.0,5.0,18.7,1003.7,18.2,90.0,21.4,15.5,13.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040723,10.0,16.7,2.9,10,12.9,6.0,11.1,0.0,3.3,18.2,1003.2,21.1,76.0,28.7,13.9,12.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040724,10.0,10.3,4.0,10,0.0,6.0,4.9,0.0,5.6,16.9,1004.9,18.9,79.0,23.4,14.4,11.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040725,10.0,10.9,3.8,10,4.9,6.0,10.2,0.0,5.3,13.5,1001.8,17.7,69.0,23.9,12.2,9.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040726,10.0,10.9,2.9,10,4.1,6.0,0.8,0.0,7.3,13.7,998.8,13.5,89.0,16.4,10.5,9.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040727,10.0,9.2,3.7,10,0.0,6.0,5.6,0.0,5.4,12.7,1003.2,14.9,76.0,20.0,9.5,8.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040728,10.0,7.7,2.1,10,0.0,0.0,7.7,0.0,3.8,12.8,1005.3,16.8,69.0,22.4,11.4,8.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040729,10.0,8.5,3.0,10,0.0,0.0,14.5,0.0,0.7,12.3,1004.5,18.3,61.0,24.1,10.8,8.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040730,10.0,6.1,2.0,10,0.0,0.0,14.0,0.0,1.3,13.9,1003.8,20.9,59.0,27.8,12.9,9.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040731,10.0,13.0,2.2,10,2.8,6.0,10.1,0.0,4.9,15.8,1003.0,22.0,63.0,29.1,14.9,11.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040801,10.0,8.6,2.7,10,0.0,0.0,7.3,0.0,4.5,16.3,1001.5,20.5,70.0,25.7,15.5,12.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040802,10.0,8.5,2.9,10,0.0,0.0,11.2,0.0,2.9,15.0,999.8,20.1,66.0,26.5,13.9,11.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040803,10.0,7.2,2.6,10,0.0,0.0,11.1,0.0,2.3,15.0,996.2,20.8,63.0,26.1,13.8,11.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040804,10.0,5.1,2.2,10,0.0,0.0,13.3,0.0,2.3,15.0,996.7,22.5,58.0,28.7,14.9,12.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040805,10.0,9.9,4.0,10,0.0,0.0,11.8,0.0,1.4,16.1,997.8,23.2,58.0,29.4,14.6,12.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040806,10.0,9.6,4.9,10,0.0,0.0,14.2,0.0,0.9,15.0,999.5,22.1,58.0,28.0,15.6,13.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040807,10.0,10.3,4.5,10,0.0,0.0,13.3,0.0,0.8,14.6,1000.3,21.9,58.0,28.0,14.7,12.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040808,10.0,13.7,4.9,10,0.0,0.0,13.6,0.0,0.5,13.6,998.7,22.5,53.0,29.4,14.9,13.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040809,10.0,10.5,4.4,10,0.0,0.0,13.3,0.0,0.5,13.4,999.8,22.4,52.0,29.0,14.6,12.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040810,10.0,12.7,4.0,10,0.0,0.0,12.3,0.0,1.9,14.0,999.7,23.3,51.0,30.3,15.5,12.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040811,10.0,6.0,2.8,10,0.0,6.0,3.0,0.0,6.2,15.6,997.0,22.3,59.0,28.1,16.7,13.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040812,10.0,15.9,2.6,10,17.3,6.0,11.6,0.0,4.3,16.4,992.8,22.7,63.0,29.7,14.8,12.1
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040813,10.0,15.5,7.8,10,1.4,6.0,7.4,0.0,6.0,15.3,989.9,18.3,73.0,22.9,14.5,13.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040814,10.0,9.8,3.6,10,13.0,6.0,3.9,0.0,6.6,16.0,996.2,17.9,78.0,22.0,14.7,13.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040815,10.0,8.1,2.9,10,0.0,0.0,10.4,0.0,4.0,16.0,1002.3,19.3,73.0,24.9,13.8,12.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040816,10.0,11.6,4.7,10,0.3,6.0,7.8,0.0,5.2,15.4,995.3,21.0,64.0,27.8,14.5,12.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040817,10.0,11.0,4.3,10,8.6,6.0,4.1,0.0,6.5,18.1,992.8,20.5,75.0,24.5,16.9,16.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040818,10.0,11.0,4.4,10,0.6,6.0,7.0,0.0,5.6,17.1,992.9,21.4,69.0,27.4,17.0,15.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040819,10.0,13.4,5.3,10,0.4,6.0,2.0,0.0,6.5,16.3,993.8,21.7,63.0,25.4,18.5,16.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040820,10.0,13.7,5.3,10,1.5,6.0,6.1,0.0,5.0,15.2,993.1,19.5,68.0,24.8,13.4,10.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040821,10.0,11.4,4.6,10,0.0,6.0,3.0,0.0,6.0,13.2,995.3,16.8,70.0,22.3,12.9,10.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040822,10.0,8.4,3.2,10,0.0,0.0,5.5,0.0,4.7,10.7,1005.7,15.3,63.0,19.9,10.7,7.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040823,10.0,9.4,3.4,10,0.0,6.0,6.9,0.0,4.8,10.6,1004.3,16.4,59.0,22.1,7.9,5.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040824,10.0,19.3,4.2,10,0.1,6.0,2.2,0.0,5.9,14.6,995.8,17.9,72.0,24.1,13.2,10.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040825,10.0,15.9,6.8,10,0.0,6.0,2.2,0.0,6.0,12.8,993.4,16.9,67.0,21.3,13.8,12.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040826,10.0,13.9,6.0,10,0.0,6.0,4.5,0.0,6.8,13.8,993.9,16.6,74.0,21.3,13.5,12.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040827,10.0,12.9,5.5,10,6.8,6.0,4.3,0.0,7.3,14.1,997.1,15.9,79.0,19.4,12.7,12.1
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040828,10.0,8.4,4.0,10,0.5,6.0,1.2,0.0,6.0,16.0,996.8,17.0,83.0,20.6,13.8,11.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040829,10.0,7.3,2.9,10,4.5,6.0,4.2,0.0,5.5,16.1,998.0,17.3,82.0,23.0,13.2,10.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040830,10.0,12.9,5.6,10,8.2,6.0,3.1,0.0,6.2,14.2,994.9,15.9,79.0,19.1,11.8,10.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040831,10.0,14.3,6.6,10,4.1,6.0,3.3,0.0,5.3,12.2,998.1,13.7,78.0,18.2,10.6,9.1
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040901,10.0,8.9,3.6,10,0.0,0.0,10.9,0.0,2.1,10.9,1003.1,13.8,70.0,19.1,9.8,7.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040902,10.0,7.5,3.2,10,0.0,0.0,12.5,0.0,0.3,11.3,1005.3,15.7,66.0,22.5,8.5,5.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040903,10.0,4.0,2.0,10,0.0,0.0,12.5,0.0,1.9,12.7,1007.4,18.3,63.0,26.2,9.8,7.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040904,10.0,7.0,1.9,10,0.0,0.0,12.1,0.0,0.4,13.6,1011.8,19.5,62.0,26.6,11.9,8.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040905,10.0,6.7,2.6,10,0.0,0.0,12.7,0.0,1.8,12.8,1012.7,18.9,61.0,25.1,11.6,8.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040906,10.0,12.4,3.1,10,0.0,0.0,12.3,0.0,0.5,13.7,1010.7,19.0,65.0,25.3,12.0,9.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040907,10.0,7.2,3.2,10,0.0,0.0,9.6,0.0,2.6,13.9,1012.4,18.4,68.0,25.2,11.7,8.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040908,10.0,9.1,3.8,10,0.0,0.0,11.0,0.0,2.2,10.6,1014.6,15.3,63.0,21.1,9.7,6.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040909,10.0,8.3,3.6,10,0.0,0.0,12.4,0.0,0.7,8.1,1015.6,12.7,58.0,18.6,5.8,3.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040910,10.0,10.6,4.0,10,0.0,6.0,12.3,0.0,2.3,9.0,1007.0,15.4,54.0,24.4,6.2,1.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040911,10.0,13.9,4.9,10,3.0,6.0,3.7,0.0,5.0,13.8,999.8,18.2,65.0,25.4,14.1,11.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040912,10.0,15.5,5.7,10,0.1,6.0,4.6,0.0,4.7,12.5,997.7,16.2,68.0,21.2,10.5,7.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040913,10.0,12.4,5.4,10,0.0,0.0,2.4,0.0,4.7,10.7,997.0,14.9,64.0,21.3,9.3,6.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040914,10.0,16.3,6.2,10,0.0,6.0,4.4,0.0,6.1,12.9,994.0,18.5,61.0,24.5,14.1,11.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040915,10.0,14.6,6.2,10,0.0,0.0,6.3,0.0,4.9,10.3,998.7,15.5,60.0,21.1,8.4,5.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040916,10.0,9.3,3.5,10,0.0,0.0,6.5,0.0,3.9,9.3,1009.1,12.2,68.0,17.5,7.0,4.1
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040917,10.0,7.4,3.5,10,0.0,0.0,11.8,0.0,3.5,8.9,1009.3,13.1,61.0,19.9,7.2,5.1
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040918,10.0,8.3,4.2,10,0.0,0.0,11.1,0.0,3.5,9.0,1001.6,15.0,56.0,23.1,6.7,4.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040919,10.0,9.8,3.8,10,0.0,6.0,3.7,0.0,4.5,12.7,998.8,15.0,74.0,20.6,10.6,7.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040920,10.0,14.8,5.8,10,0.2,6.0,3.1,0.0,6.4,10.9,997.0,15.1,65.0,19.0,9.9,6.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040921,10.0,26.3,10.6,10,3.8,6.0,4.4,0.0,6.0,9.9,992.6,13.6,65.0,17.5,9.5,8.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040922,10.0,18.3,9.4,10,8.2,6.0,4.0,0.0,6.8,9.8,993.2,10.7,77.0,15.2,8.3,7.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040923,10.0,12.7,5.9,10,3.9,6.0,0.1,0.0,6.8,10.7,985.6,10.1,87.0,11.5,8.5,7.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040924,10.0,13.1,6.7,10,1.0,6.0,0.6,0.0,7.0,10.4,990.5,11.1,79.0,13.2,9.3,8.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040925,10.0,12.2,5.6,10,1.7,6.0,0.5,0.0,7.2,11.1,998.0,11.2,84.0,14.1,7.0,4.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040926,10.0,8.2,4.0,10,1.1,6.0,0.2,0.0,7.3,11.0,1002.2,10.5,86.0,14.2,8.7,7.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040927,10.0,10.4,5.0,10,0.3,6.0,0.2,0.0,6.4,12.3,1001.6,12.2,86.0,15.5,8.7,6.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040928,10.0,10.7,4.8,10,2.9,6.0,0.0,0.0,7.4,13.2,1000.5,13.4,86.0,15.6,10.2,8.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040929,10.0,15.9,6.0,10,1.8,6.0,2.0,0.0,6.4,12.4,996.8,13.4,81.0,16.7,10.1,8.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20040930,10.0,8.2,3.3,10,0.0,0.0,4.9,0.0,5.5,10.4,1004.1,11.2,78.0,15.2,8.4,5.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041001,10.0,5.7,2.6,10,0.0,6.0,5.3,0.0,5.0,9.9,1006.0,10.6,79.0,16.4,6.3,4.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041002,10.0,8.1,3.6,10,0.4,6.0,1.6,0.0,5.6,11.8,1003.9,11.7,86.0,16.6,7.5,5.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041003,10.0,8.0,3.6,10,0.0,0.0,9.2,0.0,4.0,10.8,1006.9,12.9,74.0,18.5,8.9,6.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041004,10.0,10.9,4.8,10,0.0,0.0,5.2,0.0,5.8,11.4,1001.7,14.3,71.0,21.0,8.0,6.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041005,10.0,12.6,5.5,10,0.0,6.0,9.2,0.0,3.0,14.1,997.4,18.8,67.0,26.1,12.3,9.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041006,10.0,8.7,4.0,10,2.0,6.0,2.7,0.0,6.1,13.3,998.9,15.3,77.0,19.9,11.5,10.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041007,10.0,10.7,4.4,10,0.0,0.0,9.2,0.0,3.1,9.9,1002.4,12.1,71.0,17.4,7.9,3.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041008,10.0,4.3,2.2,10,0.1,6.0,0.0,0.0,5.1,9.2,1000.7,8.5,83.0,11.6,5.4,1.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041009,10.0,6.3,2.4,10,0.0,6.0,7.6,0.0,3.1,8.8,1002.1,8.1,82.0,14.0,3.3,0.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041010,10.0,7.5,2.9,10,0.0,6.0,4.0,0.0,5.1,7.4,1003.1,6.1,80.0,11.6,2.1,1.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041011,10.0,12.0,5.6,10,0.0,0.0,7.3,0.0,2.6,6.4,1009.8,5.3,73.0,9.7,1.9,0.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041012,10.0,16.2,6.6,10,0.0,0.0,10.3,0.0,0.0,5.4,1010.1,4.6,66.0,11.8,-1.0,-2.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041013,10.0,9.4,4.3,10,0.0,0.0,9.7,0.0,2.2,7.0,1003.3,6.8,72.0,13.8,-0.5,-3.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041014,10.0,9.1,4.2,10,0.0,6.0,7.9,0.0,5.1,7.5,994.3,7.4,74.0,13.6,2.4,0.1
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041015,10.0,10.7,4.7,10,1.0,6.0,1.0,0.0,5.5,8.7,986.9,7.6,83.0,11.6,3.4,1.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041016,10.0,8.2,3.7,10,0.0,0.0,3.2,0.0,6.7,8.2,985.4,8.6,74.0,12.3,4.3,2.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041017,10.0,13.8,5.6,10,0.0,6.0,1.8,0.0,5.4,7.7,985.2,7.1,76.0,11.4,2.5,0.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041018,10.0,16.8,8.8,10,0.2,6.0,1.0,0.0,6.4,8.4,988.9,9.8,70.0,12.9,7.6,6.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041019,10.0,8.5,3.4,10,0.0,0.0,9.4,0.0,3.3,7.9,996.4,7.9,75.0,13.8,2.9,-1.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041020,10.0,9.5,4.7,10,4.1,6.0,4.2,0.0,5.7,9.1,994.0,8.8,79.0,15.8,1.2,-1.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041021,10.0,19.7,5.9,10,0.0,0.0,7.6,0.0,3.0,11.1,994.8,13.2,73.0,20.5,5.6,0.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041022,10.0,11.3,4.7,10,0.0,0.0,9.6,0.0,2.3,8.8,1001.7,10.5,70.0,17.8,3.6,0.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041023,10.0,14.7,6.7,10,0.0,0.0,0.7,0.0,5.0,11.1,996.7,14.5,68.0,18.5,8.2,5.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041024,10.0,10.5,5.3,10,0.0,6.0,5.7,0.0,6.0,12.1,994.4,16.5,65.0,21.9,11.4,7.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041025,10.0,15.5,4.9,10,0.0,6.0,4.1,0.0,5.5,11.4,994.0,14.8,68.0,20.9,10.4,6.4
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041026,10.0,6.2,2.5,10,0.0,6.0,0.0,0.0,7.1,9.8,996.5,11.5,72.0,13.5,9.1,8.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041027,10.0,9.8,3.6,10,0.0,6.0,3.9,0.0,7.0,9.3,994.3,9.4,79.0,12.3,7.8,6.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041028,10.0,8.6,3.1,10,0.0,6.0,0.1,0.0,7.5,10.9,988.0,10.8,84.0,13.2,8.9,7.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041029,10.0,5.0,2.2,10,2.9,6.0,3.4,0.0,6.8,12.2,985.7,12.4,85.0,17.6,8.1,5.1
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041030,10.0,8.0,2.9,10,3.0,6.0,0.0,0.0,7.2,12.4,989.9,11.2,93.0,12.1,9.0,7.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041031,10.0,5.0,2.3,10,0.0,6.0,1.1,0.0,6.8,11.0,1001.7,10.4,87.0,12.9,8.0,5.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041101,10.0,9.3,4.6,10,0.0,6.0,0.0,0.0,7.5,10.2,1005.5,8.9,89.0,9.8,7.3,6.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041102,10.0,10.2,5.9,10,0.0,0.0,0.0,0.0,7.8,9.4,1005.6,8.6,84.0,10.4,6.9,6.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041103,10.0,10.3,2.7,10,0.0,0.0,2.7,0.0,6.2,11.2,1003.9,11.2,84.0,14.3,6.2,3.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041104,10.0,7.5,3.1,10,0.4,6.0,0.0,0.0,7.8,11.7,1003.4,11.2,88.0,12.2,10.4,8.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041105,10.0,14.6,5.4,10,0.2,6.0,5.0,0.0,5.2,9.2,1005.6,9.1,79.0,12.0,4.3,2.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041106,10.0,12.1,5.9,10,3.3,6.0,1.5,0.0,5.1,7.6,1002.2,5.4,84.0,7.9,2.8,0.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041107,10.0,10.6,5.1,10,1.6,6.0,1.4,0.0,7.3,7.8,1001.9,5.4,87.0,7.2,4.3,3.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041108,10.0,7.3,2.7,10,1.1,6.0,1.5,0.0,6.0,6.4,1003.3,2.7,87.0,5.6,-0.6,-2.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041109,10.0,9.6,4.5,10,16.5,8.0,0.0,0.0,8.0,6.8,993.1,2.6,92.0,4.3,0.8,0.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041110,10.0,12.1,5.0,10,0.0,6.0,3.5,0.0,7.0,6.0,994.0,2.7,82.0,5.1,0.1,-2.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041111,10.0,6.6,2.6,10,0.0,0.0,0.0,0.0,7.5,6.4,1003.0,2.1,90.0,2.7,-0.1,-1.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041112,10.0,10.6,5.1,10,2.8,6.0,0.0,0.0,7.4,6.9,1003.0,3.8,86.0,5.3,2.6,1.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041113,10.0,14.3,6.6,10,0.0,6.0,3.2,0.0,5.2,6.7,1002.8,3.9,82.0,6.7,-1.3,-4.0
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041114,10.0,6.5,3.2,10,0.0,0.0,6.1,0.0,1.8,5.7,1013.3,0.7,87.0,5.6,-2.8,-5.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041115,10.0,11.0,5.3,10,0.0,6.0,0.9,0.0,6.1,6.3,1009.2,2.4,87.0,5.1,-2.0,-5.1
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041116,10.0,12.3,5.9,10,1.5,6.0,0.0,0.0,8.0,8.3,1005.5,6.0,89.0,7.2,4.7,4.2
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041117,10.0,18.1,10.5,10,2.4,6.0,0.0,0.0,7.8,9.5,999.7,8.7,84.0,10.8,7.2,6.6
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041118,10.0,20.6,8.9,10,24.7,8.0,0.0,0.0,7.6,8.5,991.0,7.6,80.0,11.1,3.2,2.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041119,10.0,13.8,5.1,10,2.2,7.0,0.0,1.0,6.3,5.7,988.0,0.3,90.0,3.3,-1.6,-3.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041120,10.0,16.5,8.2,10,0.0,7.0,0.3,2.0,6.7,5.5,998.0,1.3,82.0,2.4,-0.3,-0.9
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041121,10.0,13.1,5.6,10,3.0,8.0,1.9,0.0,5.3,5.5,1006.3,1.1,83.0,3.8,-0.8,-2.5
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041122,10.0,16.2,7.9,10,6.1,8.0,0.0,0.0,7.4,8.0,996.5,5.8,84.0,9.4,0.2,-0.3
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041123,10.0,20.0,8.5,10,0.6,6.0,2.8,0.0,4.7,7.0,1002.3,5.4,76.0,9.4,0.9,-0.8
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041124,10.0,6.9,2.8,10,0.0,7.0,6.2,0.0,3.4,5.1,1017.2,0.1,82.0,2.9,-2.6,-5.7
"Leipzig, kreisfreie Stadt",2004,8.56,2932,20041125,10.0,6.1,3.5,10,0.0,0.0,7.7,0.0,2.5,4.6,1012.5,-0.3,77.0,3.7,-3.3,-6.0
