district,year,yield
Saarpfalz-Kreis,1989,6.43
Saarpfalz-Kreis,1990,5.64
Saarpfalz-Kreis,1991,3.57
Saarpfalz-Kreis,1992,4.5
Saarpfalz-Kreis,1993,5.25
Saarpfalz-Kreis,1994,4.44
Saarpfalz-Kreis,1995,4.91
Saarpfalz-Kreis,1996,5.77
Saarpfalz-Kreis,1997,4.34
Saarpfalz-Kreis,1998,4.17
Saarpfalz-Kreis,1999,5.64
Saarpfalz-Kreis,2001,6.87
Saarpfalz-Kreis,2002,6.26
"Sankt Wendel, Landkreis",1979,3.91
"Sankt Wendel, Landkreis",1980,5.74
"Sankt Wendel, Landkreis",1981,5.63
"Sankt Wendel, Landkreis",1982,5.51
"Sankt Wendel, Landkreis",1983,2.95
"Sankt Wendel, Landkreis",1984,4.11
"Sankt Wendel, Landkreis",1985,4.95
"Sankt Wendel, Landkreis",1986,5.47
"Sankt Wendel, Landkreis",1987,4.25
"Sankt Wendel, Landkreis",1988,8.36
"Sankt Wendel, Landkreis",1989,5.96
"Sankt Wendel, Landkreis",1990,5.7
"Sankt Wendel, Landkreis",1991,3.57
"Sankt Wendel, Landkreis",1992,4.67
"Sankt Wendel, Landkreis",1993,6.08
"Sankt Wendel, Landkreis",1994,4.62
"Sankt Wendel, Landkreis",1995,4.97
"Sankt Wendel, Landkreis",1996,6.39
"Sankt Wendel, Landkreis",1997,4.81
"Sankt Wendel, Landkreis",1998,5.44
"Sankt Wendel, Landkreis",1999,6.74
"Sankt Wendel, Landkreis",2001,6.75
"Sankt Wendel, Landkreis",2002,7.01
"Brandenburg an der Havel, kreisfreie Stadt",1993,5.95
"Brandenburg an der Havel, kreisfreie Stadt",2016,6.66
"Cottbus, kreisfreie Stadt",1999,6.35
"Frankfurt (Oder), kreisfreie Stadt",1994,4.5
"Frankfurt (Oder), kreisfreie Stadt",1996,5.96
"Frankfurt (Oder), kreisfreie Stadt",1997,6.37
"Frankfurt (Oder), kreisfreie Stadt",1998,8.39
"Frankfurt (Oder), kreisfreie Stadt",1999,4.71
"Frankfurt (Oder), kreisfreie Stadt",2005,6.72
"Frankfurt (Oder), kreisfreie Stadt",2008,5.67
"Potsdam, kreisfreie Stadt",1993,4.93
"Potsdam, kreisfreie Stadt",2009,7.85
"Barnim, Landkreis",1991,4.34
"Barnim, Landkreis",1993,7.09
"Barnim, Landkreis",1995,5.15
"Barnim, Landkreis",1997,8.58
"Barnim, Landkreis",1998,7.84
"Barnim, Landkreis",1999,5.02
"Barnim, Landkreis",2001,8.7
"Barnim, Landkreis",2002,7.42
"Barnim, Landkreis",2004,8.11
"Barnim, Landkreis",2005,9.08
"Barnim, Landkreis",2007,8.89
"Barnim, Landkreis",2008,7.14
"Barnim, Landkreis",2009,6.84
"Barnim, Landkreis",2010,6.9
"Barnim, Landkreis",2011,8.1
"Barnim, Landkreis",2012,8.22
"Barnim, Landkreis",2013,7.7
"Barnim, Landkreis",2014,7.08
"Barnim, Landkreis",2015,6.72
"Barnim, Landkreis",2016,7.34
"Barnim, Landkreis",2018,5.21
"Barnim, Landkreis",2019,4.45
"Barnim, Landkreis",2020,4.98
"Barnim, Landkreis",2021,7.7
"Dahme-Spreewald, Landkreis",1991,4.50931704452747
"Dahme-Spreewald, Landkreis",1993,6.69685930420124
"Dahme-Spreewald, Landkreis",1996,8.7
"Dahme-Spreewald, Landkreis",1997,7.96
"Dahme-Spreewald, Landkreis",1998,6.09
"Dahme-Spreewald, Landkreis",1999,6.19
"Dahme-Spreewald, Landkreis",2000,4.94
"Dahme-Spreewald, Landkreis",2001,6.8
"Dahme-Spreewald, Landkreis",2002,7.35
"Dahme-Spreewald, Landkreis",2004,7.7
"Dahme-Spreewald, Landkreis",2005,9.97
"Dahme-Spreewald, Landkreis",2007,8.04
"Dahme-Spreewald, Landkreis",2008,7.43
"Dahme-Spreewald, Landkreis",2009,7.59
"Dahme-Spreewald, Landkreis",2010,7.16
"Dahme-Spreewald, Landkreis",2011,8.77
"Dahme-Spreewald, Landkreis",2012,7.36
"Dahme-Spreewald, Landkreis",2013,3.99
"Dahme-Spreewald, Landkreis",2014,8.65
"Dahme-Spreewald, Landkreis",2015,6.93
"Dahme-Spreewald, Landkreis",2016,5.96
"Dahme-Spreewald, Landkreis",2020,3.95
"Dahme-Spreewald, Landkreis",2021,9.77
"Elbe-Elster, Landkreis",1995,7.5
"Elbe-Elster, Landkreis",1996,6.16
"Elbe-Elster, Landkreis",1997,6.24
"Elbe-Elster, Landkreis",1998,7.7
"Elbe-Elster, Landkreis",1999,7.12
"Elbe-Elster, Landkreis",2000,6.69
"Elbe-Elster, Landkreis",2001,8.38
"Elbe-Elster, Landkreis",2002,8.84
"Elbe-Elster, Landkreis",2004,7.75
"Elbe-Elster, Landkreis",2005,8.85
"Elbe-Elster, Landkreis",2007,8.56
"Elbe-Elster, Landkreis",2008,7.59
"Elbe-Elster, Landkreis",2009,6.86
"Elbe-Elster, Landkreis",2010,7.95
"Elbe-Elster, Landkreis",2011,7.99
"Elbe-Elster, Landkreis",2012,7.04
"Elbe-Elster, Landkreis",2013,5.42
"Elbe-Elster, Landkreis",2014,7.7
"Elbe-Elster, Landkreis",2015,5.69
"Elbe-Elster, Landkreis",2016,6.62
"Elbe-Elster, Landkreis",2018,3.26
"Elbe-Elster, Landkreis",2019,4.16
"Elbe-Elster, Landkreis",2020,4.78
"Elbe-Elster, Landkreis",2021,9.71
"Havelland, Landkreis",1991,4.55538551572787
"Havelland, Landkreis",1993,5.94
"Havelland, Landkreis",1995,4.45
"Havelland, Landkreis",1996,6.42
"Havelland, Landkreis",1997,4.77
"Havelland, Landkreis",1998,5.96
"Havelland, Landkreis",1999,6.97
"Havelland, Landkreis",2000,6.74
"Havelland, Landkreis",2001,8.06
"Havelland, Landkreis",2002,7.7
"Havelland, Landkreis",2004,7.59
"Havelland, Landkreis",2005,8.29
"Havelland, Landkreis",2007,7.05
"Havelland, Landkreis",2008,7.38
"Havelland, Landkreis",2009,8.21
"Havelland, Landkreis",2010,6.84
"Havelland, Landkreis",2011,8.78
"Havelland, Landkreis",2012,9.14
"Havelland, Landkreis",2013,7.97
"Havelland, Landkreis",2014,8.95
"Havelland, Landkreis",2015,6.94
"Havelland, Landkreis",2016,6.71
"Havelland, Landkreis",2018,3.72
"Havelland, Landkreis",2019,5.77
"Havelland, Landkreis",2020,5.95
"Havelland, Landkreis",2021,9.01
"Märkisch-Oderland, Landkreis",1991,4.11581716604289
"Märkisch-Oderland, Landkreis",1993,7.25966195585853
"Märkisch-Oderland, Landkreis",1995,6.29
"Märkisch-Oderland, Landkreis",1996,6.59
"Märkisch-Oderland, Landkreis",1997,7.84
"Märkisch-Oderland, Landkreis",1998,9.02
"Märkisch-Oderland, Landkreis",1999,6.04
"Märkisch-Oderland, Landkreis",2000,6.31
"Märkisch-Oderland, Landkreis",2001,7.12
"Märkisch-Oderland, Landkreis",2002,7.76
"Märkisch-Oderland, Landkreis",2004,7.04
"Märkisch-Oderland, Landkreis",2005,8.04
"Märkisch-Oderland, Landkreis",2007,8.36
"Märkisch-Oderland, Landkreis",2008,6.43
"Märkisch-Oderland, Landkreis",2009,8.76
"Märkisch-Oderland, Landkreis",2010,7.64
"Märkisch-Oderland, Landkreis",2011,8.18
"Märkisch-Oderland, Landkreis",2012,8.76
"Märkisch-Oderland, Landkreis",2013,8.49
"Märkisch-Oderland, Landkreis",2014,8.84
"Märkisch-Oderland, Landkreis",2015,6.97
"Märkisch-Oderland, Landkreis",2016,9.9
"Märkisch-Oderland, Landkreis",2018,5.72
"Märkisch-Oderland, Landkreis",2019,7.44
"Märkisch-Oderland, Landkreis",2020,6.36
"Märkisch-Oderland, Landkreis",2021,7.81
"Oberhavel, Landkreis",1993,7.76
"Oberhavel, Landkreis",1995,4.19
"Oberhavel, Landkreis",1996,5.89
"Oberhavel, Landkreis",1997,4.9
"Oberhavel, Landkreis",1998,6.16
"Oberhavel, Landkreis",1999,6.59
"Oberhavel, Landkreis",2000,7.5
"Oberhavel, Landkreis",2001,7.57
"Oberhavel, Landkreis",2002,7.48
"Oberhavel, Landkreis",2004,6.97
"Oberhavel, Landkreis",2005,9.18
"Oberhavel, Landkreis",2007,8.22
"Oberhavel, Landkreis",2008,9.06
"Oberhavel, Landkreis",2009,8.22
"Oberhavel, Landkreis",2010,3.73
"Oberhavel, Landkreis",2011,9.71
"Oberhavel, Landkreis",2012,7.93
"Oberhavel, Landkreis",2013,8.53
"Oberhavel, Landkreis",2014,8.47
"Oberhavel, Landkreis",2016,7.74
"Oberhavel, Landkreis",2019,6.48
"Oberhavel, Landkreis",2021,7.72
"Oberspreewald-Lausitz, Landkreis",1993,6.2
"Oberspreewald-Lausitz, Landkreis",1998,8.71
"Oberspreewald-Lausitz, Landkreis",1999,6.37
"Oberspreewald-Lausitz, Landkreis",2000,7.12
"Oberspreewald-Lausitz, Landkreis",2001,8.7
"Oberspreewald-Lausitz, Landkreis",2002,6.55
"Oberspreewald-Lausitz, Landkreis",2004,7.57
"Oberspreewald-Lausitz, Landkreis",2005,11.29
"Oberspreewald-Lausitz, Landkreis",2007,9.13
"Oberspreewald-Lausitz, Landkreis",2008,8.36
"Oberspreewald-Lausitz, Landkreis",2009,6.2
"Oberspreewald-Lausitz, Landkreis",2010,7.3
"Oberspreewald-Lausitz, Landkreis",2011,7.96
"Oberspreewald-Lausitz, Landkreis",2012,8.5
"Oberspreewald-Lausitz, Landkreis",2013,6.55
"Oberspreewald-Lausitz, Landkreis",2014,8.15
"Oberspreewald-Lausitz, Landkreis",2015,6.6
"Oberspreewald-Lausitz, Landkreis",2016,8.74
"Oberspreewald-Lausitz, Landkreis",2018,4.47
"Oberspreewald-Lausitz, Landkreis",2019,4.88
"Oberspreewald-Lausitz, Landkreis",2020,6.86
"Oberspreewald-Lausitz, Landkreis",2021,8.16
"Oder-Spree, Landkreis",1991,4.85399507321708
"Oder-Spree, Landkreis",1993,6.65340208794616
"Oder-Spree, Landkreis",1995,4.01
"Oder-Spree, Landkreis",1996,6.05
"Oder-Spree, Landkreis",1997,5.76
"Oder-Spree, Landkreis",1998,6.75
"Oder-Spree, Landkreis",1999,5.9
"Oder-Spree, Landkreis",2000,6.64
"Oder-Spree, Landkreis",2001,5.43
"Oder-Spree, Landkreis",2002,7.04
"Oder-Spree, Landkreis",2004,5.74
"Oder-Spree, Landkreis",2005,7.48
"Oder-Spree, Landkreis",2007,7.66
"Oder-Spree, Landkreis",2008,6.0
"Oder-Spree, Landkreis",2009,6.49
"Oder-Spree, Landkreis",2010,6.09
"Oder-Spree, Landkreis",2011,7.51
"Oder-Spree, Landkreis",2012,7.24
"Oder-Spree, Landkreis",2013,6.65
"Oder-Spree, Landkreis",2014,7.54
"Oder-Spree, Landkreis",2015,4.23
"Oder-Spree, Landkreis",2016,6.63
"Oder-Spree, Landkreis",2018,4.34
"Oder-Spree, Landkreis",2019,3.47
"Oder-Spree, Landkreis",2020,2.55
"Oder-Spree, Landkreis",2021,6.86
"Ostprignitz-Ruppin, Landkreis",1993,6.67359233611457
"Ostprignitz-Ruppin, Landkreis",1996,5.39
"Ostprignitz-Ruppin, Landkreis",1997,5.84
"Ostprignitz-Ruppin, Landkreis",1998,5.04
"Ostprignitz-Ruppin, Landkreis",1999,6.3
"Ostprignitz-Ruppin, Landkreis",2000,8.08
"Ostprignitz-Ruppin, Landkreis",2001,7.66
"Ostprignitz-Ruppin, Landkreis",2002,7.46
"Ostprignitz-Ruppin, Landkreis",2004,7.98
"Ostprignitz-Ruppin, Landkreis",2005,8.8
"Ostprignitz-Ruppin, Landkreis",2007,7.67
"Ostprignitz-Ruppin, Landkreis",2008,8.27
"Ostprignitz-Ruppin, Landkreis",2009,7.13
"Ostprignitz-Ruppin, Landkreis",2010,6.56
"Ostprignitz-Ruppin, Landkreis",2011,7.4
"Ostprignitz-Ruppin, Landkreis",2012,7.7
"Ostprignitz-Ruppin, Landkreis",2013,7.4
"Ostprignitz-Ruppin, Landkreis",2014,9.53
"Ostprignitz-Ruppin, Landkreis",2015,9.86
"Ostprignitz-Ruppin, Landkreis",2016,7.99
"Ostprignitz-Ruppin, Landkreis",2018,6.61
"Ostprignitz-Ruppin, Landkreis",2019,6.87
"Ostprignitz-Ruppin, Landkreis",2020,5.65
"Ostprignitz-Ruppin, Landkreis",2021,8.2
"Potsdam-Mittelmark, Landkreis",1993,5.96167031611109
"Potsdam-Mittelmark, Landkreis",1996,7.7
"Potsdam-Mittelmark, Landkreis",1999,6.12
"Potsdam-Mittelmark, Landkreis",2000,7.48
"Potsdam-Mittelmark, Landkreis",2001,8.53
"Potsdam-Mittelmark, Landkreis",2002,7.5
"Potsdam-Mittelmark, Landkreis",2004,7.79
"Potsdam-Mittelmark, Landkreis",2005,7.82
"Potsdam-Mittelmark, Landkreis",2007,7.59
"Potsdam-Mittelmark, Landkreis",2008,7.42
"Potsdam-Mittelmark, Landkreis",2009,7.25
"Potsdam-Mittelmark, Landkreis",2010,6.0
"Potsdam-Mittelmark, Landkreis",2011,9.47
"Potsdam-Mittelmark, Landkreis",2012,7.83
"Potsdam-Mittelmark, Landkreis",2013,8.42
"Potsdam-Mittelmark, Landkreis",2014,10.64
"Potsdam-Mittelmark, Landkreis",2015,8.4
"Potsdam-Mittelmark, Landkreis",2016,8.24
"Potsdam-Mittelmark, Landkreis",2018,5.16
"Potsdam-Mittelmark, Landkreis",2019,4.46
"Potsdam-Mittelmark, Landkreis",2020,7.28
"Potsdam-Mittelmark, Landkreis",2021,7.66
"Prignitz, Landkreis",1993,7.00028503666311
"Prignitz, Landkreis",1995,6.39
"Prignitz, Landkreis",1996,7.03
"Prignitz, Landkreis",1997,6.6
"Prignitz, Landkreis",1998,7.77
"Prignitz, Landkreis",1999,7.33
"Prignitz, Landkreis",2000,7.79
"Prignitz, Landkreis",2001,8.5
"Prignitz, Landkreis",2002,8.17
"Prignitz, Landkreis",2004,7.31
"Prignitz, Landkreis",2005,7.58
"Prignitz, Landkreis",2007,8.43
"Prignitz, Landkreis",2008,7.66
"Prignitz, Landkreis",2009,6.68
"Prignitz, Landkreis",2010,7.19
"Prignitz, Landkreis",2011,8.76
"Prignitz, Landkreis",2012,7.97
"Prignitz, Landkreis",2013,6.34
"Prignitz, Landkreis",2014,9.34
"Prignitz, Landkreis",2015,6.14
"Prignitz, Landkreis",2016,6.28
"Prignitz, Landkreis",2018,4.87
"Prignitz, Landkreis",2019,6.99
"Prignitz, Landkreis",2020,7.62
"Prignitz, Landkreis",2021,8.27
"Spree-Neiße, Landkreis",1995,5.49
"Spree-Neiße, Landkreis",1997,6.93
"Spree-Neiße, Landkreis",1998,8.79
"Spree-Neiße, Landkreis",1999,6.07
"Spree-Neiße, Landkreis",2000,7.69
"Spree-Neiße, Landkreis",2001,8.19
"Spree-Neiße, Landkreis",2002,7.71
"Spree-Neiße, Landkreis",2004,6.66
"Spree-Neiße, Landkreis",2005,8.1
"Spree-Neiße, Landkreis",2007,7.19
"Spree-Neiße, Landkreis",2008,7.02
"Spree-Neiße, Landkreis",2009,7.73
"Spree-Neiße, Landkreis",2010,7.14
"Spree-Neiße, Landkreis",2011,8.95
"Spree-Neiße, Landkreis",2012,8.1
"Spree-Neiße, Landkreis",2013,4.72
"Spree-Neiße, Landkreis",2014,6.38
"Spree-Neiße, Landkreis",2015,4.71
"Spree-Neiße, Landkreis",2016,7.79
"Spree-Neiße, Landkreis",2018,3.35
"Spree-Neiße, Landkreis",2019,3.58
"Spree-Neiße, Landkreis",2021,5.9
"Teltow-Fläming, Landkreis",1993,7.06955973528745
"Teltow-Fläming, Landkreis",1995,3.96
"Teltow-Fläming, Landkreis",1996,5.6
"Teltow-Fläming, Landkreis",1997,4.97
"Teltow-Fläming, Landkreis",1998,6.99
"Teltow-Fläming, Landkreis",1999,6.13
"Teltow-Fläming, Landkreis",2000,7.25
"Teltow-Fläming, Landkreis",2001,7.32
"Teltow-Fläming, Landkreis",2002,8.51
"Teltow-Fläming, Landkreis",2004,7.89
"Teltow-Fläming, Landkreis",2005,8.11
"Teltow-Fläming, Landkreis",2007,8.69
"Teltow-Fläming, Landkreis",2008,6.89
"Teltow-Fläming, Landkreis",2009,7.85
"Teltow-Fläming, Landkreis",2010,7.05
"Teltow-Fläming, Landkreis",2011,7.74
"Teltow-Fläming, Landkreis",2012,8.23
"Teltow-Fläming, Landkreis",2013,6.81
"Teltow-Fläming, Landkreis",2014,8.95
"Teltow-Fläming, Landkreis",2015,6.71
"Teltow-Fläming, Landkreis",2016,6.92
"Teltow-Fläming, Landkreis",2018,4.1
"Teltow-Fläming, Landkreis",2019,6.47
"Teltow-Fläming, Landkreis",2020,6.7
"Teltow-Fläming, Landkreis",2021,9.41
"Uckermark, Landkreis",1991,7.48
"Uckermark, Landkreis",1993,7.17146691440395
"Uckermark, Landkreis",1995,3.33
"Uckermark, Landkreis",1996,8.27
"Uckermark, Landkreis",1997,7.3
"Uckermark, Landkreis",1998,7.71
"Uckermark, Landkreis",1999,6.01
"Uckermark, Landkreis",2000,7.85
"Uckermark, Landkreis",2001,7.41
"Uckermark, Landkreis",2002,8.58
"Uckermark, Landkreis",2004,7.58
"Uckermark, Landkreis",2005,8.09
"Uckermark, Landkreis",2007,9.16
"Uckermark, Landkreis",2008,6.58
"Uckermark, Landkreis",2010,7.87
"Uckermark, Landkreis",2011,9.32
"Uckermark, Landkreis",2012,8.32
"Uckermark, Landkreis",2013,9.12
"Uckermark, Landkreis",2014,8.8
"Uckermark, Landkreis",2015,8.44
"Uckermark, Landkreis",2016,8.26
"Uckermark, Landkreis",2018,7.08
"Uckermark, Landkreis",2019,6.06
"Uckermark, Landkreis",2020,6.61
"Uckermark, Landkreis",2021,7.86
"Mecklenburgische Seenplatte, Landkreis",1990,2.56
"Mecklenburgische Seenplatte, Landkreis",1998,5.44
"Mecklenburgische Seenplatte, Landkreis",1999,5.20187127496723
"Mecklenburgische Seenplatte, Landkreis",2000,6.92241337978111
"Mecklenburgische Seenplatte, Landkreis",2001,7.21077772274373
"Mecklenburgische Seenplatte, Landkreis",2002,7.71299764876567
"Mecklenburgische Seenplatte, Landkreis",2018,8.47
"Mecklenburgische Seenplatte, Landkreis",2019,7.25
"Mecklenburgische Seenplatte, Landkreis",2020,6.61
"Mecklenburgische Seenplatte, Landkreis",2021,8.45
"Rostock, Landkreis",1999,5.56
"Rostock, Landkreis",2000,6.03368508544451
"Rostock, Landkreis",2001,7.58
"Rostock, Landkreis",2002,7.01
"Vorpommern-Rügen, Landkreis",1999,5.99017420157611
"Vorpommern-Rügen, Landkreis",2000,4.4007141312024
"Vorpommern-Rügen, Landkreis",2001,5.50393551088246
"Vorpommern-Rügen, Landkreis",2002,5.22073874764685
"Vorpommern-Rügen, Landkreis",2021,9.73
"Nordwestmecklenburg, Landkreis",1999,6.51
"Nordwestmecklenburg, Landkreis",2000,5.49
"Nordwestmecklenburg, Landkreis",2001,9.36
"Nordwestmecklenburg, Landkreis",2020,9.66
"Nordwestmecklenburg, Landkreis",2021,8.63
"Vorpommern-Greifswald, Landkreis",1990,2.56
"Vorpommern-Greifswald, Landkreis",1998,5.44
"Vorpommern-Greifswald, Landkreis",1999,7.06225662492174
"Vorpommern-Greifswald, Landkreis",2000,7.02081465816496
"Vorpommern-Greifswald, Landkreis",2001,8.61965256272213
"Vorpommern-Greifswald, Landkreis",2002,8.35969615726883
"Ludwigslust-Parchim, Landkreis",1993,6.2
"Ludwigslust-Parchim, Landkreis",1998,6.57671800095588
"Ludwigslust-Parchim, Landkreis",1999,6.49794648709272
"Ludwigslust-Parchim, Landkreis",2000,7.01399213900225
"Ludwigslust-Parchim, Landkreis",2001,9.7269198982218
"Ludwigslust-Parchim, Landkreis",2002,7.80248799245589
"Ludwigslust-Parchim, Landkreis",2019,4.78
"Ludwigslust-Parchim, Landkreis",2020,5.59
"Ludwigslust-Parchim, Landkreis",2021,8.49
"Chemnitz, kreisfreie Stadt",1999,8.72
"Chemnitz, kreisfreie Stadt",2001,8.0
Erzgebirgskreis,1995,5.06
Erzgebirgskreis,2004,7.42427364427968
"Mittelsachsen, Landkreis",1992,7.81
"Mittelsachsen, Landkreis",1994,6.78
"Mittelsachsen, Landkreis",1995,7.63141012665549
"Mittelsachsen, Landkreis",1996,6.59
"Mittelsachsen, Landkreis",1997,8.3143722272779
"Mittelsachsen, Landkreis",1998,8.51
"Mittelsachsen, Landkreis",1999,9.39204871200955
"Mittelsachsen, Landkreis",2000,8.97833982459581
"Mittelsachsen, Landkreis",2001,8.00654375725982
"Mittelsachsen, Landkreis",2002,8.95469591846838
"Mittelsachsen, Landkreis",2003,6.85117679756141
"Mittelsachsen, Landkreis",2004,7.92275553996059
"Mittelsachsen, Landkreis",2005,8.29237927113877
"Mittelsachsen, Landkreis",2006,8.22613352265068
"Mittelsachsen, Landkreis",2009,10.19
"Mittelsachsen, Landkreis",2010,8.77
"Mittelsachsen, Landkreis",2011,10.63
"Mittelsachsen, Landkreis",2012,10.68
"Mittelsachsen, Landkreis",2013,8.66
"Mittelsachsen, Landkreis",2014,10.9
"Mittelsachsen, Landkreis",2015,9.17
"Mittelsachsen, Landkreis",2016,9.51
"Mittelsachsen, Landkreis",2018,8.23
"Mittelsachsen, Landkreis",2019,9.07
"Mittelsachsen, Landkreis",2020,8.62
"Mittelsachsen, Landkreis",2021,9.95
Vogtlandkreis,1995,5.39499717354438
Vogtlandkreis,1998,8.5
Vogtlandkreis,1999,8.85
Vogtlandkreis,2001,7.0
Vogtlandkreis,2006,8.06
Vogtlandkreis,2015,7.93
"Zwickau, Landkreis",1995,7.07379273787437
"Zwickau, Landkreis",1996,8.0
"Zwickau, Landkreis",1997,8.37611445397516
"Zwickau, Landkreis",1998,8.33
"Zwickau, Landkreis",1999,9.46451104702433
"Zwickau, Landkreis",2000,9.42247251416671
"Zwickau, Landkreis",2001,7.66877146727299
"Zwickau, Landkreis",2002,9.61
"Zwickau, Landkreis",2003,6.34729220431417
"Zwickau, Landkreis",2004,7.7947933582035
"Zwickau, Landkreis",2005,9.08065393631569
"Zwickau, Landkreis",2006,7.67209952849779
"Zwickau, Landkreis",2009,9.85
"Zwickau, Landkreis",2010,7.5
"Zwickau, Landkreis",2011,9.84
"Zwickau, Landkreis",2012,10.33
"Zwickau, Landkreis",2014,7.75
"Zwickau, Landkreis",2016,7.28
"Zwickau, Landkreis",2021,9.11
"Dresden, kreisfreie Stadt",1992,4.02
"Dresden, kreisfreie Stadt",1994,3.27132665140985
"Dresden, kreisfreie Stadt",1995,5.09454928210143
"Dresden, kreisfreie Stadt",1997,10.4
"Dresden, kreisfreie Stadt",1998,8.7
"Dresden, kreisfreie Stadt",1999,9.86
"Dresden, kreisfreie Stadt",2000,8.43
"Dresden, kreisfreie Stadt",2001,7.92
"Dresden, kreisfreie Stadt",2002,9.35
"Dresden, kreisfreie Stadt",2006,7.48
"Dresden, kreisfreie Stadt",2009,8.63
"Dresden, kreisfreie Stadt",2010,9.0
"Dresden, kreisfreie Stadt",2012,8.06
"Dresden, kreisfreie Stadt",2014,8.58
"Dresden, kreisfreie Stadt",2016,9.48
"Dresden, kreisfreie Stadt",2019,7.29
"Dresden, kreisfreie Stadt",2020,7.7
"Dresden, kreisfreie Stadt",2021,9.06
"Bautzen, Landkreis",1992,4.02
"Bautzen, Landkreis",1994,4.46117608439101
"Bautzen, Landkreis",1995,5.26573723345865
"Bautzen, Landkreis",1997,8.08137755571626
"Bautzen, Landkreis",1998,9.1214171697534
"Bautzen, Landkreis",1999,8.18820021861219
"Bautzen, Landkreis",2000,8.24448800505051
"Bautzen, Landkreis",2001,8.30682896818421
"Bautzen, Landkreis",2002,8.47637709456872
"Bautzen, Landkreis",2003,5.49470032021096
"Bautzen, Landkreis",2004,7.32023103474339
"Bautzen, Landkreis",2005,8.50554398513819
"Bautzen, Landkreis",2006,5.92755720556054
"Bautzen, Landkreis",2009,8.48
"Bautzen, Landkreis",2010,7.97
"Bautzen, Landkreis",2011,9.24
"Bautzen, Landkreis",2012,9.34
"Bautzen, Landkreis",2013,6.82
"Bautzen, Landkreis",2014,9.59
"Bautzen, Landkreis",2015,6.46
"Bautzen, Landkreis",2016,8.6
"Bautzen, Landkreis",2018,5.57
"Bautzen, Landkreis",2019,6.9
"Bautzen, Landkreis",2020,8.72
"Bautzen, Landkreis",2021,9.34
"Görlitz, Landkreis",1995,6.5475337697114
"Görlitz, Landkreis",1997,7.31
"Görlitz, Landkreis",1998,8.16888080181363
"Görlitz, Landkreis",1999,9.05400539649228
"Görlitz, Landkreis",2000,8.71679774014695
"Görlitz, Landkreis",2001,7.31891301748618
"Görlitz, Landkreis",2002,8.98410920506783
"Görlitz, Landkreis",2003,6.39287506542056
"Görlitz, Landkreis",2004,8.7463290920951
"Görlitz, Landkreis",2005,8.69808415290685
"Görlitz, Landkreis",2006,7.0
"Görlitz, Landkreis",2009,9.31
"Görlitz, Landkreis",2010,8.15
"Görlitz, Landkreis",2011,9.59
"Görlitz, Landkreis",2012,9.29
"Görlitz, Landkreis",2013,8.97
"Görlitz, Landkreis",2014,10.62
"Görlitz, Landkreis",2015,8.01
"Görlitz, Landkreis",2016,9.87
"Görlitz, Landkreis",2018,5.93
"Görlitz, Landkreis",2020,8.11
"Görlitz, Landkreis",2021,9.03
"Meißen, Landkreis",1992,7.78421157648488
"Meißen, Landkreis",1994,6.03586529490473
"Meißen, Landkreis",1995,8.11908472798309
"Meißen, Landkreis",1996,7.07458067362401
"Meißen, Landkreis",1997,8.46523017295752
"Meißen, Landkreis",1998,8.62726880648177
"Meißen, Landkreis",1999,8.96872065771363
"Meißen, Landkreis",2000,8.35086647463871
"Meißen, Landkreis",2001,8.0374899514216
"Meißen, Landkreis",2002,8.80611664875681
"Meißen, Landkreis",2003,5.24635319738666
"Meißen, Landkreis",2004,7.81785507996034
"Meißen, Landkreis",2005,9.11588486950979
"Meißen, Landkreis",2006,6.83051662544655
"Meißen, Landkreis",2009,9.71
"Meißen, Landkreis",2010,8.6
"Meißen, Landkreis",2011,9.8
"Meißen, Landkreis",2012,9.83
"Meißen, Landkreis",2013,8.62
"Meißen, Landkreis",2014,9.77
"Meißen, Landkreis",2015,8.02
"Meißen, Landkreis",2016,9.58
"Meißen, Landkreis",2018,6.87
"Meißen, Landkreis",2019,7.87
"Meißen, Landkreis",2020,7.93
"Meißen, Landkreis",2021,9.65
"Sächsische Schweiz-Osterzgebirge, Landkreis",1992,6.70280800476475
"Sächsische Schweiz-Osterzgebirge, Landkreis",1994,5.55526976424337
"Sächsische Schweiz-Osterzgebirge, Landkreis",1995,6.30973267378423
"Sächsische Schweiz-Osterzgebirge, Landkreis",1996,7.95
"Sächsische Schweiz-Osterzgebirge, Landkreis",1997,9.77819721002448
"Sächsische Schweiz-Osterzgebirge, Landkreis",1998,8.60847170543844
